1742918057793618432,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742918058293579008,-0.0017651084798323323,-0.0011428247031951577,0.0014430701450167751,0.0007690842388725959,-0.0003761562466788859,0.0005033803048344195,0.9999995068119686
1742918058793405440,0.002690991586840839,-0.004154901058703437,-0.0004982658178119062,0.00045443568833328885,-0.0002150117982874246,0.00021033376693826414,0.999999851508908
1742918059293560064,-0.0024183008039386058,-9.914616852576066e-05,0.0018410237419811686,0.0005529339776182707,-0.0002186581342455663,0.0004166315086607382,0.9999997364353767
1742918059793842944,-0.0018798517101527822,-0.001141090505376959,0.0015947542174017462,0.0009036330984620342,-0.00017924026232505772,0.0003438368240764653,0.9999995165480783
1742918060294096640,-0.001149953108714079,0.00048816412753472857,0.0016977959627695726,0.000432528422081826,-0.00017203280024332673,0.0003351771308792095,0.9999998354900719
1742918060794165248,-0.00021395430870004546,-0.0034558487763426903,-0.00012412278608175866,0.0005748240342917304,-0.00022799373008885516,0.0003268552712334121,0.9999997553808803
1742918061293845248,-0.0019677186410068507,0.0002750447179820344,-8.523006051139965e-05,0.0005277062646296707,-0.0002646415590613042,0.00036159359371199293,0.9999997603704797
1742918061793658880,-0.00013466461050500684,-0.0019863968368416633,0.0008275571068368082,0.00039101823070507974,-0.00017184484555861712,0.0002547276579308409,0.9999998763439487
1742918062293527808,0.0031762513093940153,-0.0020559662563041418,0.00028880952629281456,0.00029494271868124046,-0.0002459233735760255,0.0004189910307694142,0.9999998384884885
1742918062793575168,6.758494846483519e-05,-0.003100316034401954,0.0039225475202205855,0.0003425589284950448,-0.0001400367331692418,0.00031184337920728446,0.9999998828983935
1742918063293670144,0.0007861250573977041,-0.0007334307322777829,0.0016808322056776912,0.00030031194581840395,-0.00022255701236202684,0.00031424748206449306,0.9999998807648086
1742918063793483776,-0.000900631969680212,-0.0026838674618100576,0.0006705872679836565,0.0006835943395899168,-0.0002272903796578005,0.0002845451571249695,0.9999997000359129
1742918064193523200,0.00042859106277701176,0.0006658491931222947,-0.00013525522358316604,0.00044880110031688807,-0.00012395129906935212,0.0003205656333345785,0.9999998402256485
1742918064593579264,-0.0012452394819879213,-0.0059302946142859555,0.0011997862940827666,0.00029871401592046286,-0.0003038951449737663,0.0002419590864640185,0.9999998799367318
1742918065093585664,0.00036364620870740294,-0.0008762695942228955,-0.0003598704862305879,0.0006083053655883184,-0.00017486676331862397,0.00019963630765308497,0.9999997797657467
1742918065493584128,0.0011716151038651565,-0.00444265151758752,0.0012939485225399708,0.0007110588330481044,-0.000198261486121269,0.0002916942419416821,0.9999996850010445
1742918065993495808,-0.00020743272510367243,-0.009197736838067712,-0.0007918842670365141,0.0004001328839413356,-0.00021157949773542638,0.00014932866341745463,0.9999998864143644
1742918066493318656,0.0019177349432182255,-0.00734046841130755,1.807978369822551e-05,0.0006444031097047083,-0.00020205246824134133,0.00023668865314547296,0.9999997439489241
1742918066993274112,0.007808112944547509,-0.002184402421492777,0.0015815516778063905,0.00019315562576551368,-0.0002778894139689295,0.00014665084487316762,0.9999999319809515
1742918067493411072,0.05852613313929677,0.0001974110382844379,-0.0011029655177228616,0.0007923557800192499,7.036979352337207e-05,0.0002020866836983054,0.9999996631906344
1742918067993867776,0.1491439280825502,0.009331266618809385,0.002669207569106189,0.0005671451028483232,0.0007174635863787734,-7.26050654800986e-05,0.9999995791603811
1742918068493667328,0.2590350750646608,0.001279517729072522,-0.00194222737108207,0.0012803521023272257,0.0010081975281565044,-0.0005452381204446746,0.9999985234747251
1742918068993479680,0.39003744372465304,0.0058718836754131495,-0.0031119884236092826,0.0001484529959905357,-0.0001357150535517161,-0.0012973363138439023,0.9999991382304393
